2026-08-10 02:16:29 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 02:17:30 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 02:17:30 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 02:17:30 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 02:47:30 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 02:48:30 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 02:48:30 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 02:48:30 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 03:18:30 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 03:19:30 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 03:19:30 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 03:19:30 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 03:49:30 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 03:50:30 - [Adapter] - INFO - [QQOfficial.auth] - Token 有效期 7145s
2026-08-10 03:50:31 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 03:50:31 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 03:50:31 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 04:20:31 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 04:21:31 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 04:21:31 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 04:21:31 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 04:51:31 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 04:52:32 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
2026-08-10 04:52:32 - [Adapter] - INFO - [QQOfficial.gateway] - WebSocket 连接成功
2026-08-10 04:52:32 - [Adapter] - INFO - [QQOfficial.gateway] - 心跳间隔: 41.25s
2026-08-10 05:22:32 - [Adapter] - ERROR - [QQOfficial.gateway] - 连接异常: 收到重连指令
2026-08-10 05:23:33 - [Adapter] - INFO - [QQOfficial.bot] - Gateway 接入点获取成功: wss://api.sgroup.qq.com/websocket
